0.3670333333333334,0.3670333333333334th Second frame caption is: a keyboard with the words'the first'in black and white letters on it
0.5672333333333334,0.5672333333333334th Second frame caption is: a computer keyboard with the word'thing'in the middle of the keyboard '
0.7674333333333334,"0.7674333333333334th Second frame caption is: a computer keyboard with the words you should not be on the keyboard, you should not be on the keyboard"
0.9676333333333333,0.9676333333333333th Second frame caption is: a computer keyboard with the word'do'in the middle of the keyboard keys
1.4347666666666667,1.4347666666666667th Second frame caption is: a computer keyboard with the word wh on the keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard
1.6016000000000001,1.6016000000000001th Second frame caption is: a computer keyboard with the word wtn on the top of the keyboard and the words wtn on the bottom of the keyboard
1.6349666666666667,1.6349666666666667th Second frame caption is: a computer keyboard with the word wh on the keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard keyboard
1.6683333333333334,1.6683333333333334th Second frame caption is: a computer keyboard with the words'what is it??'written on it
1.7017,1.7017th Second frame caption is: a computer keyboard with the words'right from now'in red letters on it
1.735066666666667,1.735066666666667th Second frame caption is: a computer keyboard with the words'i can't't't't't't't't
1.7684333333333337,"1.7684333333333337th Second frame caption is: a computer keyboard with a red text that reads,'i might not do you suck this"
3.0697333333333336,3.0697333333333336th Second frame caption is: a computer keyboard with the words back - up and left - up on the keys
4.137466666666667,4.137466666666667th Second frame caption is: a person's finger pressing a button on a computer keyboard with the words'backup'and'backup '
4.170833333333333,4.170833333333333th Second frame caption is: a person's finger pressing a button on a computer keyboard with the word'backup'on it
4.2042,4.2042th Second frame caption is: a person's finger pressing a button on a computer keyboard with the words dark matter written on it
4.270933333333334,4.270933333333334th Second frame caption is: a person's finger pressing a button on a computer keyboard with the words'naughty'and'naughty '
4.8048,4.8048th Second frame caption is: a person's finger on a computer keyboard with the words'naughty'on it
4.838166666666667,4.838166666666667th Second frame caption is: a person's hand on a computer keyboard with the words'caught error '
4.871533333333334,4.871533333333334th Second frame caption is: a computer keyboard with the words'naughty'and'naughty'written on it
5.271933333333334,"5.271933333333334th Second frame caption is: a computer keyboard with a red text over it that says,'i'm '"
6.2062,6.2062th Second frame caption is: a cat that is looking at the camera with the caption of the caption
7.907900000000001,7.907900000000001th Second frame caption is: a man in a graduation cap and gown standing on a set of stairs with the words computer
8.174833333333334,8.174833333333334th Second frame caption is: a man in a graduation cap and gown with the words computer science in front of him
8.475133333333334,8.475133333333334th Second frame caption is: a man in a graduation cap and gown with the words computer science degree on it
9.9099,9.9099th Second frame caption is: a person sitting at a desk in front of a computer screen with multiple screens on it
11.14446666666667,11.14446666666667th Second frame caption is: a person sitting in front of a computer screen with the words learn code on it
12.44576666666667,12.44576666666667th Second frame caption is: a person sitting at a table with a laptop and a bunch of money in their hands
12.512500000000003,12.512500000000003th Second frame caption is: a person counting money on a table with a laptop and a stack of cash on the table
12.779433333333335,12.779433333333335th Second frame caption is: a person sitting at a table with a laptop and a stack of money in their hands
13.3133,13.3133th Second frame caption is: a person counting money on a table with a laptop and a stack of cash on the table
13.580233333333334,13.580233333333334th Second frame caption is: a person sitting at a table with a laptop and a bunch of money in their hands
13.646966666666668,13.646966666666668th Second frame caption is: a person sitting at a table with a laptop and a bunch of money in their hands
13.713700000000001,13.713700000000001th Second frame caption is: a person sitting at a table with money in their hands and a laptop on the table
13.780433333333335,13.780433333333335th Second frame caption is: a person counting money at a table with a laptop and a stack of cash in front of them
13.8138,13.8138th Second frame caption is: a pug sitting on a fluffy white rug with a laptop in front of him
14.280933333333335,14.280933333333335th Second frame caption is: a pug sitting on the floor with a laptop in front of him that says i have idea
14.948266666666667,14.948266666666667th Second frame caption is: a pug sitting on the floor with a laptop in front of him that says i have idea how this works
16.282933333333332,16.282933333333332th Second frame caption is: a man in a black shirt holding a baseball bat in front of a picture of a man in a black shirt holding a baseball
16.483133333333335,16.483133333333335th Second frame caption is: a man with a mustache and a mustache in front of a picture of a woman with a
16.549866666666667,16.549866666666667th Second frame caption is: a man with long hair and a mustache in front of a picture of a man with long hair and a mustache in front of
16.649966666666668,16.649966666666668th Second frame caption is: a man in a black shirt holding a knife and looking up at something on the wall
16.783433333333335,16.783433333333335th Second frame caption is: a man with long hair and a mustache in front of a picture of a man with long hair and a mustache in front of
16.850166666666667,16.850166666666667th Second frame caption is: a woman with long hair and a microphone in front of a picture of a woman with long hair and a microphone in front of
16.883533333333332,16.883533333333332th Second frame caption is: a woman with long black hair and a man with long black hair in the background
16.950266666666668,16.950266666666668th Second frame caption is: a woman with long hair and a man with long hair and a mustache in the background
17.083733333333335,17.083733333333335th Second frame caption is: a woman with long black hair and a man with long black hair in the background
17.150466666666667,"17.150466666666667th Second frame caption is: a woman with long hair and a black shirt, holding a paintbrush in front of her face"
17.25056666666667,"17.25056666666667th Second frame caption is: a man with long hair and a black shirt, standing in front of a picture of a man with long hair and a black"
17.3173,17.3173th Second frame caption is: a woman with long hair and a black shirt holding a paintbrush in her hand
17.38403333333334,17.38403333333334th Second frame caption is: a man with long hair in a black shirt and a white shirt and black pants
17.450766666666667,17.450766666666667th Second frame caption is: a man with long hair and a mustache in front of a picture of a man with long hair and a mustache in front of
17.550866666666668,17.550866666666668th Second frame caption is: a man with long hair and a mustache in front of a picture of a man with long hair and a mustache in front of
17.6176,17.6176th Second frame caption is: a man with long hair and a mustache in front of a picture of a man with long hair and a mustache in front of
17.751066666666667,17.751066666666667th Second frame caption is: a car with a red light on it's dash light in the center of the car
18.151466666666668,18.151466666666668th Second frame caption is: a car with a red light on it's dash light is on the dashboard
18.3183,18.3183th Second frame caption is: a car with a red light on it's dash light is on the dashboard
18.351666666666667,18.351666666666667th Second frame caption is: a car with the word pull up on it's dash light in the center of the car
18.55186666666667,18.55186666666667th Second frame caption is: the inside of a car with the door open and the inside of the door open
18.718700000000002,"18.718700000000002th Second frame caption is: a car with a red light on it's dash light, and the word'pull up'in the center of the"
18.75206666666667,18.75206666666667th Second frame caption is: a car dashboard with a red light on the dashboard and a red light on the dashboard
18.9189,18.9189th Second frame caption is: a car dashboard with a red light on the dashboard and a red light on the dashboard
18.952266666666667,18.952266666666667th Second frame caption is: a car dashboard with a red light on the dashboard and a red light on the dashboard
19.052366666666668,"19.052366666666668th Second frame caption is: a plane flying over a snow covered mountain in the distance, with a view of the mountains in the distance"
19.085733333333334,"19.085733333333334th Second frame caption is: a snow covered mountain taken from inside a plane, with a view of the snow covered mountains in the distance"
